Filename,Peak_dB
A67_adm_v_3.mp4,-55.5589099033444
A424_tri_p_2.mp4,-40.66411487166442
A426_sex_p_2.mp4,-69.97244708423199
A417_env_v_2.mp4,-58.55616377566993
A426_neu_sit2_v.mp4,-77.77818755987879
A435_tri_p_3.mp4,-49.77946035087672
A437_disg_v_3.mp4,-63.3812083517813
A64_rej_p_2.mp4,-53.69963499869792
A425_int_p_2.mp4,-54.5742711748801
A405_hap_p_2.mp4,-47.37185988856297
A332_neu_sit1_v.mp4,-61.36240937608311
A426_rej_v_3.mp4,-69.79551969274361
A221_bor_p_3.mp4,-47.12643878541498
A327_sar_p_3.mp4,-33.12792087437969
A425_amu_p_2.mp4,-55.99339651119109
A303_dou_p_3.mp4,-51.84961177343845
A327_neg_sur_v_2.mp4,-50.77713387182083
A424_conc_p_2.mp4,-51.37158381616675
A323_dou_p_2.mp4,-49.6195921638446
A435_adm_p_3.mp4,-63.355788991969604
A425_gra_p_3.mp4,-57.81873530209484
A438_pri_v_2.mp4,-56.44030481447446
A438_conc_p_2.mp4,-57.99906025984843
A91_neu_sit3_v.mp4,-58.80090496800879
A207_int_p_3.mp4,-52.03722419880381
A405_conc_v_3.mp4,-49.996989743313634
A227_sha_v_2.mp4,-48.184741953048295
A438_reg_v_2.mp4,-67.19395371076003
A102_dou_p_2.mp4,-54.62269720510017
A405_env_v_2.mp4,-65.21607677242498
A425_emb_v_2.mp4,-65.30954609989345
A407_int_p_3.mp4,-37.70216340830374
A303_mov_p_2.mp4,-50.8252490271466
A205_ten_v_3.mp4,-59.2956261818542
A405_det_p_2.mp4,-53.37463934601793
A435_sat_p_3.mp4,-64.40349192819149
A437_env_p_3.mp4,-49.6702650040012
A67_neu_sit4_p.mp4,-65.65952270563696
A220_amu_v_3.mp4,-54.0821842213595
A435_hop_p_3.mp4,-68.8234918210457
A200_conc_p_3.mp4,-63.28821291208647
A405_neu_sit1_p.mp4,-72.40409044949631
A91_neu_sit3_p.mp4,-51.6823897988046
A91_sex_p_2.mp4,-48.3651028424758
A64_fea_p_3.mp4,-31.020211526046694
A91_int_p_3.mp4,-48.43553061562951
A227_anx_v_2.mp4,-59.884854687182106
A64_mov_p_3.mp4,-52.02452928622207
A425_ple_p_3.mp4,-53.994244202088694
A55_disg_v_2.mp4,-54.69825503972207
A405_mov_v_3.mp4,-67.83522496240128
A327_gui_v_2.mp4,-55.54760277491361
A303_conc_v_2.mp4,-51.57796977615604
A207_neg_sur_p_2.mp4,-54.756878319295616
A205_rej_v_3.mp4,-57.29319565953383
A332_tri_v_2.mp4,-64.93340045431127
A332_ten_p_3.mp4,-53.82031283592963
A438_fea_p_2.mp4,-55.412802593118265
A221_ins_v_2.mp4,-56.70346348907592
A327_rel_p_3.mp4,-55.634907447376435
A207_neg_sur_v_2.mp4,-62.646717987021134
A72_neu_sit4_p.mp4,-48.07295856277595
A407_ele_p_2.mp4,-41.57815713134578
A425_disa_v_2.mp4,-56.78996578616128
A425_reg_v_3.mp4,-56.85367625133541
A227_mov_p_2.mp4,-50.494771063857286
A220_mov_v_2.mp4,-57.277574786373
A91_hap_p_2.mp4,-50.25898663607081
A91_hop_p_2.mp4,-52.64605152922638
A437_sad_v_2.mp4,-68.12823014811974
A425_conf_p_3.mp4,-57.462871774824734
A332_hop_p_3.mp4,-56.51207119610464
A303_pri_p_2.mp4,-43.09315432895197
A227_pri_p_2.mp4,-47.59624966463913
A337_anx_p_3.mp4,-37.38288341772042
A407_pri_v_3.mp4,-53.668233662094885
A437_anx_p_3.mp4,-47.76610557338099
A64_rej_p_3.mp4,-52.539412129957306
A337_env_p_3.mp4,-33.61192499880989
A437_rej_p_2.mp4,-61.006541185348134
A334_sad_v_2.mp4,-69.06335877777002
A426_mov_p_2.mp4,-62.51152273470027
A72_ele_v_2.mp4,-53.485125045609564
A437_sha_v_3.mp4,-61.027567667658744
A64_amu_p_3.mp4,-38.09697275011259
A221_ele_p_3.mp4,-49.34622347030647
A410_int_p_2.mp4,-65.27671395814076
A337_disa_p_2.mp4,-43.74871973064497
A405_nos_v_2.mp4,-60.79152067155407
A417_rej_p_3.mp4,-49.23056193327803
A55_reg_v_2_ver1.mp4,-66.62106896994968
A417_conf_p_2.mp4,-54.81039818150901
A91_pri_p_2.mp4,-48.37819975983091
A417_exc_v_2.mp4,-79.26983251810161
A417_neu_sit3_p.mp4,-52.92916290144838
A327_nos_v_2.mp4,-60.99353008951734
A67_tri_v_2.mp4,-37.250870216686
A426_gui_v_2.mp4,-80.89679106865476
A417_bor_p_3.mp4,-52.12336524455505
A337_scha_v_2.mp4,-47.601491253167715
A332_exc_p_3.mp4,-39.78143690287474
A55_reg_v_3_ver1.mp4,-51.82464691411711
A200_sha_v_2.mp4,-71.67434044917408
A205_sar_v_2.mp4,-60.264605505402564
A425_pri_v_2.mp4,-55.37162686594706
A332_hap_v_3.mp4,-40.196741447382095
A207_fea_v_3.mp4,-42.4259018450835
A72_pos_sur_p_3.mp4,-32.92987740877209
A67_exc_v_3.mp4,-49.349836514176275
A207_cont_p_3.mp4,-47.8798725515329
A334_conf_p_2.mp4,-52.622383769558425
A205_reg_v_2.mp4,-68.7915085027017
A303_dist_v_2.mp4,-37.528040182339716
A220_gui_p_2.mp4,-55.87429094895554
A407_fea_v_3.mp4,-53.64502815021378
A417_cont_v_2.mp4,-71.5241312643956
A55_pri_p_2.mp4,-50.39837882015839
A323_pos_sur_p_3.mp4,-38.79903949046965
A327_sex_p_3.mp4,-48.33384813297446
A405_fea_v_2.mp4,-51.435774936387574
A221_dou_v_3.mp4,-55.09059117422612
A102_neu_sit1_v.mp4,-68.60674352344
A337_pea_v_2.mp4,-45.26500308238213
A205_rel_v_3.mp4,-54.5459834540993
A417_ins_p_3.mp4,-46.622553665086755
A221_bor_v_2.mp4,-67.07602025337368
A334_amu_p_3.mp4,-39.177734951131804
A91_hop_p_3.mp4,-47.48636155179001
A102_emb_v_3.mp4,-62.56305746937399
A337_sat_p_2.mp4,-39.62284290603267
A205_rej_p_3.mp4,-60.474258931246716
A405_conc_p_3.mp4,-61.122171442415706
A67_emb_p_3.mp4,-43.01031511470357
A67_dist_p_2.mp4,-47.795542098679846
A435_sha_v_2.mp4,-73.61681308803153
A327_conc_v_2.mp4,-58.47036419528936
A332_dist_v_2.mp4,-51.70582849802904
A327_int_p_3.mp4,-37.39290017290871
A205_anx_v_2.mp4,-67.29779852042044
A227_amu_p_3.mp4,-30.665837940539184
A55_hop_v_2_ver1.mp4,-70.87268567778662
A405_ele_p_2.mp4,-66.63449528332211
A205_ple_p_3.mp4,-58.776921756454776
A55_bor_v_3_ver1.mp4,-46.65036597542284
A64_reg_p_2.mp4,-50.82886665475131
A91_emb_v_2.mp4,-65.23130492054334
A407_ele_v_3.mp4,-55.534065473573555
A303_env_v_3.mp4,-63.72640225522674
A220_anx_v_3.mp4,-55.16736532309718
A334_env_v_3.mp4,-52.71882244895138
A67_fea_v_2.mp4,-55.90302603205876
A417_sad_p_2.mp4,-53.78219293136128
A303_conf_p_2.mp4,-47.57030468863935
A303_ins_p_2.mp4,-51.2381851167914
A55_gui_v_3_ver1.mp4,-64.35406540541186
A437_adm_p_2.mp4,-54.942896967648124
A227_fea_v_2.mp4,-57.18230078041767
A405_conf_p_3.mp4,-56.781281154669585
A55_int_p_2.mp4,-63.911088286510875
A64_gra_p_3.mp4,-45.34603946319343
A220_sar_v_3.mp4,-55.472259930268194
A417_amu_p_2.mp4,-48.108705763347785
A207_rel_v_3.mp4,-52.824790060394655
A410_bor_v_2.mp4,-63.36291589495491
A437_sat_v_3.mp4,-57.93865013497079
A91_disg_v_3.mp4,-46.4133350140446
A227_tri_p_2.mp4,-32.49739462744625
A55_gui_v_2_ver1.mp4,-77.58419331223804
A334_hap_p_2.mp4,-42.29904575939607
A64_hap_v_3.mp4,-41.73889779825741
A334_disa_p_2.mp4,-56.40560302119657
A424_tri_v_3.mp4,-33.42108293390083
A64_anx_v_2.mp4,-61.14759365246121
A407_conf_p_2.mp4,-52.129528049873635
A91_ang_p_3.mp4,-29.780977053280296
A323_rej_p_3.mp4,-41.63569453782246
A55_neu_v_sit1.mp4,-78.96117740803453
A91_neu_sit1_p.mp4,-53.9037296530449
A435_scha_v_2.mp4,-63.53481386150843
A435_dou_p_2.mp4,-70.4254954319488
A227_scha_v_2.mp4,-33.246796190289345
A424_gui_v_3.mp4,-61.680749697991324
A303_nos_p_2.mp4,-51.10719431900476
A91_ang_v_3.mp4,-40.958288962036704
A200_neg_sur_p_3.mp4,-54.39300749031297
A102_sat_p_3.mp4,-49.186709941359396
A438_rej_v_2.mp4,-65.28429767809072
A424_mov_v_2.mp4,-75.34627676621218
A303_cont_v_2.mp4,-54.51094850975602
A438_bor_v_3.mp4,-59.53246684045964
A332_det_p_2.mp4,-55.82420528485337
A334_adm_p_2.mp4,-53.08792001840382
A207_scha_v_3.mp4,-49.541272832677656
A55_cont_v_2_ver1.mp4,-77.42388230334703
A55_emb_p_2.mp4,-61.90216138872748
A323_rel_p_3.mp4,-39.52863974852574
A425_reg_p_2.mp4,-54.102425341739234
A91_fea_p_2.mp4,-47.674311134147224
A332_scha_v_3.mp4,-41.927796079575145
A64_neu_sit3_p.mp4,-54.43992579194888
A405_dou_v_2.mp4,-59.085829251285695
A327_ins_v_2.mp4,-61.88954549514449
A205_cont_p_2.mp4,-68.2993861086108
A303_awe_p_3.mp4,-48.926831536518485
A55_mov_v_2_ver1.mp4,-68.45586113142636
A425_sex_v_3.mp4,-68.46163425140392
A55_int_v_2_ver1.mp4,-79.22932208294723
A64_env_p_3.mp4,-50.582967555488125
A337_sad_p_2.mp4,-37.348690114729116
A205_env_p_2.mp4,-60.61458885558855
A64_tri_v_2.mp4,-63.83037638003355
A437_neu_sit3_p.mp4,-53.88325373048096
A227_rel_v_2.mp4,-55.91841712499705
A426_conc_v_3.mp4,-65.67508764234945
A102_ele_v_3.mp4,-55.27850171785802
A425_scha_p_3.mp4,-48.17212294472878
A303_pea_p_2.mp4,-54.56945329068192
A303_gui_v_3.mp4,-45.23964239620767
A102_sha_v_3.mp4,-62.99394816440092
A64_scha_v_2.mp4,-52.52185740142355
A205_ang_p_3.mp4,-34.678898791961984
A200_hop_p_3.mp4,-54.49681269590621
A221_gra_v_2.mp4,-44.29614566459878
A221_sar_p_2.mp4,-49.62475383893843
A424_int_v_2.mp4,-51.19757520381478
A64_scha_v_3.mp4,-56.965080857844455
A426_pos_sur_p_2.mp4,-61.15057782051509
A303_awe_v_2.mp4,-45.455758431313626
A221_exc_p_2.mp4,-44.69017040136633
A407_fea_p_3.mp4,-38.09059365175643
A221_ang_v_3.mp4,-58.73853384252766
A407_bor_p_2.mp4,-51.01629694516842
A327_hap_p_2.mp4,-45.40967666205571
A67_exc_p_2.mp4,-52.25938426214669
A424_conf_v_3.mp4,-53.9886284733662
A205_gui_p_2.mp4,-64.54962930446675
A205_tri_v_3.mp4,-18.810457959394164
A407_env_p_2.mp4,-46.1647654043923
A72_gra_v_2.mp4,-65.35718714947377
A337_neu_sit2_p.mp4,-45.96085897720941
A334_scha_p_3.mp4,-49.36745515702269
A405_conf_v_3.mp4,-58.387126981600055
A67_ten_p_3.mp4,-45.26173721264107
A72_sha_p_3.mp4,-37.53964012372726
A91_rej_p_2.mp4,-49.28679770129126
A425_anx_p_3.mp4,-60.89186192691818
A405_pea_p_3.mp4,-61.64684326871289
A425_det_p_2.mp4,-50.18454910760183
A437_exc_v_2.mp4,-64.30442309770378
A437_ins_v_2.mp4,-70.13018288143323
A72_pea_p_2.mp4,-48.30388486802302
A221_mov_v_3.mp4,-55.98062298110595
A332_reg_v_2.mp4,-57.975586452711
A221_neu_sit3_p.mp4,-58.7693246659454
A67_neg_sur_v_2.mp4,-57.3635877772568
A334_reg_v_2.mp4,-66.24411976146908
A410_neu_sit4_p.mp4,-68.6295457257241
A55_ang_p_2.mp4,-47.94000525814272
A437_sad_p_2.mp4,-61.48305251794766
A102_scha_v_3.mp4,-53.591665617298155
A205_hop_v_2.mp4,-64.36138742408886
A72_ple_v_3.mp4,-52.234338395631774
A332_awe_p_3.mp4,-50.87070068529303
A220_sad_p_3.mp4,-40.51783214712384
A102_amu_p_2.mp4,-46.979928628364775
A435_gra_p_2.mp4,-63.25588819993436
A417_sex_v_3.mp4,-81.11879401406561
A332_pea_p_3.mp4,-57.403681968824486
A410_int_v_2.mp4,-59.24047259876307
A323_ple_v_3.mp4,-42.893752674021854
A424_nos_p_2.mp4,-56.50201916226976
A221_emb_v_2.mp4,-77.91628797857031
A407_gui_p_2.mp4,-45.82308950020008
A220_fea_p_3.mp4,-24.86643665982048
A205_hap_v_2.mp4,-64.17664318331808
A410_hap_p_2.mp4,-51.535841378373945
A437_hop_v_3.mp4,-54.389555765027794
A221_ang_p_3.mp4,-49.305147140302864
A102_pos_sur_v_2.mp4,-50.464580348123306
A407_pos_sur_v_2.mp4,-52.83600173995453
A220_tri_p_3.mp4,-32.795256197639226
A303_neu_sit2_v.mp4,-58.5981327277903
A91_sad_v_3.mp4,-57.89010608903033
A67_sat_p_2.mp4,-55.930497506455524
A438_rel_p_3.mp4,-55.88070998646522
A424_cont_v_2.mp4,-68.94600591219887
A55_amu_v_2.mp4,-65.46692173751563
A435_emb_v_3.mp4,-82.550116272302
A437_dist_p_3.mp4,-44.5200128819222
A220_sat_p_2.mp4,-56.00182798796618
A227_sha_v_3.mp4,-63.93264713542565
A425_fea_p_2.mp4,-50.29995053135032
A102_ple_p_3.mp4,-55.94567363883935
A334_rel_v_2.mp4,-63.59258040243738
A220_scha_v_3.mp4,-55.59909158591283
A205_pri_v_3.mp4,-52.369170351074466
A205_pea_p_2.mp4,-63.284409528268526
A67_conf_v_2.mp4,-51.605804625235514
A407_sha_p_3.mp4,-45.73703921241084
A323_mov_p_2.mp4,-46.646800664078484
A334_sat_p_2.mp4,-52.425352078537166
A221_tri_v_3.mp4,-49.62411749519782
A67_dist_v_2.mp4,-46.90616380623454
A407_sex_p_2.mp4,-52.07468082480335
A437_rel_v_2.mp4,-64.23500125347017
A221_neg_sur_p_3.mp4,-36.80696220514896
A205_hap_v_3.mp4,-45.81875806395431
A200_pos_sur_v_3.mp4,-58.53729829050516
A227_emb_v_3.mp4,-55.92684062742049
A426_ins_v_2.mp4,-52.4187384310311
A438_emb_p_2.mp4,-61.76695849170961
A102_ten_p_3.mp4,-53.07902186752382
A438_conc_v_3.mp4,-56.8955178796041
A67_conf_v_3.mp4,-55.83062243933158
A417_pos_sur_p_3.mp4,-42.82289217258615
A303_neg_sur_v_2.mp4,-45.60980217826831
A67_ple_v_3.mp4,-52.7867160086125
A337_adm_v_2.mp4,-40.15005476333201
A221_conc_v_2.mp4,-81.68862355860007
A424_fea_p_3.mp4,-42.83015743134837
A438_gui_v_2.mp4,-74.77787193280432
A91_mov_v_2.mp4,-61.74677721705624
A337_amu_v_3.mp4,-33.10163897661123
A334_reg_p_3.mp4,-49.91538991667917
A410_hap_v_3.mp4,-37.56381661449335
A327_ang_p_3.mp4,-39.71332996133489
A405_fea_p_2.mp4,-55.51572908610336
A424_mov_p_2.mp4,-52.30267729799817
A323_sad_p_2.mp4,-41.86944813650685
A221_exc_v_2.mp4,-64.75878047204628
A407_disg_v_3.mp4,-47.417264679560176
A405_sar_v_3.mp4,-41.60404919390932
A207_neu_sit2_p.mp4,-55.33147950173846
A424_sex_v_2.mp4,-79.9718166363414
A205_fea_p_3.mp4,-45.63100760061963
A64_exc_p_3.mp4,-47.37997830387254
A207_disa_p_2.mp4,-200.0
A435_conf_v_2.mp4,-69.4749285643214
A407_anx_v_3.mp4,-65.2525352532601
A303_disg_p_2.mp4,-34.495540897479835
A407_ang_p_3.mp4,-36.33878292071643
A67_conc_v_2.mp4,-66.3655288906901
A102_sex_v_2.mp4,-53.62662323191365
A327_ins_v_3.mp4,-73.26863207415768
A424_gra_p_2.mp4,-50.41405204065619
A221_neg_sur_v_2.mp4,-47.405105869359446
A332_sar_p_3.mp4,-44.122181441234716
A207_disa_p_3.mp4,-49.24028344144726
A407_sar_v_2.mp4,-48.73518257239687
A102_sad_v_2.mp4,-57.30063572788702
A334_dou_p_3.mp4,-42.77284596364385
A55_neu_p_sit2.mp4,-55.5957877679345
A435_sar_v_2.mp4,-66.95974717572095
A410_ten_p_2.mp4,-62.93107863412744
A323_det_v_2.mp4,-51.35538562726708
A405_neg_sur_v_3.mp4,-46.46372119547968
A332_cont_v_2.mp4,-69.90095143680105
A425_ins_v_2.mp4,-64.00266604060292
A323_rej_v_2.mp4,-69.71508735958928
A102_sad_p_2.mp4,-55.98246990712784
A64_neu_sit1_v.mp4,-60.018269406231106
A205_dist_p_2.mp4,-40.29083931822832
A407_cont_v_2.mp4,-68.5684698970209
A435_int_p_2.mp4,-67.54805490525332
A417_ang_p_3.mp4,-32.055498573066856
A426_amu_p_3.mp4,-52.125927375243435
A337_neg_sur_p_3.mp4,-31.182812687209164
A334_exc_p_3.mp4,-44.49959404178311
A337_pos_sur_v_2.mp4,-45.41512447362339
A55_gra_p_2.mp4,-57.60135484084908
A405_awe_v_2.mp4,-65.39712907930442
A337_sar_v_3.mp4,-49.87567156991506
A220_exc_p_2.mp4,-51.02912226342952
A220_anx_p_3.mp4,-46.840184188361825
A437_awe_v_2.mp4,-67.8728371858531
A227_gra_v_3.mp4,-37.050268934299154
A72_mov_v_2.mp4,-41.88337968455741
A435_rej_p_2.mp4,-62.84876857904257
A205_sat_p_2.mp4,-61.845656793150035
A67_hop_v_3.mp4,-50.32699121280275
A410_reg_p_2.mp4,-68.5843976563744
A426_pri_v_2.mp4,-59.8656871113052
A424_ins_v_3.mp4,-59.12194276562187
A67_mov_p_2.mp4,-53.5201658679802
A405_disa_p_3.mp4,-58.16527170170106
A221_disg_v_2.mp4,-68.6770773783795
A227_scha_v_3.mp4,-27.405683092017963
A207_amu_p_3.mp4,-45.14595639785074
A327_disa_v_2.mp4,-66.02271007014343
A102_ple_v_3.mp4,-50.98039812831323
A332_ten_p_2.mp4,-51.24750994386901
A303_anx_p_2.mp4,-48.11426085821153
A323_hap_p_2.mp4,-42.238466507428086
A437_sha_p_3.mp4,-54.96769459346734
A205_rej_p_2.mp4,-61.996309857013294
A205_reg_p_2.mp4,-62.84068583790551
A417_emb_v_3.mp4,-47.23830415043282
A303_neu_sit1_v.mp4,-43.25848803011514
A221_dist_p_2.mp4,-46.10573100313666
A426_neu_sit2_p.mp4,-66.57342087922319
A102_mov_p_3.mp4,-51.838302917050854
A64_env_v_3.mp4,-67.2406002048982
A227_det_p_3.mp4,-39.81173678751873
A425_dou_p_2.mp4,-53.34998991249414
A207_rel_p_2.mp4,-49.14314834352055
A407_env_p_3.mp4,-40.70584099794815
A425_hap_p_2.mp4,-50.408010735164325
A438_env_v_3.mp4,-74.92371970408423
A425_ele_v_3.mp4,-58.758435361847255
A221_env_p_3.mp4,-45.44621583771925
A207_conf_v_2.mp4,-61.59855148678822
A207_amu_p_2.mp4,-51.1677918112676
A221_anx_p_3.mp4,-43.16152866249668
A424_env_v_3.mp4,-58.20879171492271
A435_rel_p_2.mp4,-61.193853362040656
A405_env_p_3.mp4,-60.36325173216334
A205_env_p_3.mp4,-49.664752562896
A200_ple_p_3.mp4,-52.75156948121081
A437_gra_p_3.mp4,-53.9215635988118
A405_rej_v_2.mp4,-58.289582805169964
A220_ele_v_2.mp4,-54.05395993141816
A64_scha_p_2.mp4,-46.47897071594543
A64_pos_sur_p_3.mp4,-46.54989718224
A337_int_p_2.mp4,-41.65153315652421
A334_neu_sit3_p.mp4,-57.155462778174446
A407_neu_sit3_p.mp4,-53.12017321720279
A327_cont_v_2.mp4,-81.46839653715156
A55_mov_p_2.mp4,-53.35522154971318
A327_fea_p_3.mp4,-34.222345933066634
A323_awe_v_3.mp4,-60.14233300448623
A424_dou_p_3.mp4,-46.43650686030624
A424_gui_v_2.mp4,-81.45631405835233
A405_pos_sur_p_3.mp4,-50.53706084566775
A426_conf_p_3.mp4,-63.275596480033215
A64_hop_v_2.mp4,-72.00694085556684
A227_rej_p_2.mp4,-51.25313905221049
A438_ple_v_2.mp4,-61.72490975983603
A102_hop_v_3.mp4,-47.75135355022847
A227_neg_sur_v_3.mp4,-33.24377659548637
A221_sar_p_3.mp4,-49.224616095192346
A327_rej_v_3.mp4,-52.30498267034417
A438_ele_v_2.mp4,-83.2658426004515
A72_anx_p_2.mp4,-50.513180092649705
A334_pea_v_2.mp4,-71.28734171025697
A426_pea_p_2.mp4,-70.23211775897234
A424_neg_sur_v_3.mp4,-57.48561075091388
A437_mov_p_2.mp4,-66.39058209434856
A207_env_p_3.mp4,-200.0
A435_reg_v_3.mp4,-64.95076940468624
A207_anx_v_3.mp4,-48.32413134339387
A438_disa_p_3.mp4,-62.24612035182776
A410_anx_p_2.mp4,-68.00261286859416
A425_pri_p_3.mp4,-56.71550893865512
A425_sar_v_3.mp4,-49.6833880470469
A220_det_p_3.mp4,-43.045446570888245
A207_ten_v_2.mp4,-53.58828072221337
A323_pea_v_2.mp4,-76.08224432861557
A227_hap_p_3.mp4,-38.1676214896667
A334_hap_v_2.mp4,-44.43731265438252
A67_cont_v_2.mp4,-72.44179368897679
A227_int_p_2.mp4,-51.78945237444679
A55_fea_p_2_ver1.mp4,-48.99868005909879
A437_bor_v_2.mp4,-82.47670409221848
A425_tri_v_2.mp4,-44.72204074249576
A426_gui_v_3.mp4,-56.35204674917463
A425_det_v_2.mp4,-56.102233486166455
A64_conf_v_3.mp4,-55.47063120992196
A424_scha_v_2.mp4,-55.38731006451009
A332_fea_p_2.mp4,-47.757140107726045
A323_rej_p_2.mp4,-46.50599613044099
A207_neu_sit1_p.mp4,-55.97659370362335
A64_tri_v_3.mp4,-45.072328202396946
A424_scha_p_3.mp4,-47.39159422563853
A200_neg_sur_v_3.mp4,-54.70699844357994
A205_pri_v_2.mp4,-66.14432362628241
A102_cont_p_2.mp4,-60.73221208149981
A435_awe_p_3.mp4,-67.43253653687248
A221_nos_p_3.mp4,-55.201285123056394
A102_ins_p_3.mp4,-56.799175320026045
A438_ang_v_3.mp4,-35.16002438577557
A410_conf_p_3.mp4,-66.70256882455136
A437_reg_p_3.mp4,-56.631234171767076
A91_neu_sit4_p.mp4,-53.208154737535324
A102_anx_p_3.mp4,-51.231042389369776
A327_hop_p_3.mp4,-39.183095211170105
A55_cont_p_3.mp4,-62.296529811013734
A426_amu_v_2.mp4,-53.65102477629138
A205_pea_v_3.mp4,-69.4842533744452
A200_exc_p_2.mp4,-44.67342931682566
A303_anx_v_3.mp4,-53.0852175045047
A205_reg_p_3.mp4,-56.50027534281744
A334_cont_v_3.mp4,-68.34976062823422
A220_sar_p_2.mp4,-49.619123907379155
A437_amu_v_3.mp4,-52.39315200418871
A334_pea_p_2.mp4,-60.03948338817107
A55_pos_sur_v_3_ver1.mp4,-47.97817516001928
A405_sex_p_2.mp4,-67.71322513099379
A410_ang_v_2.mp4,-37.727011376014616
A405_bor_p_3.mp4,-77.91798155908681
A102_conf_v_3.mp4,-53.580690051079486
A407_sat_p_2.mp4,-42.779423319921506
A426_cont_p_2.mp4,-58.28623100173311
A407_tri_v_2.mp4,-52.86731258162127
A435_scha_v_3.mp4,-67.82626944079834
A323_reg_v_3.mp4,-60.08277586668577
A435_pri_v_3.mp4,-59.39388875594087
A426_neu_sit1_p.mp4,-67.24688796595531
A303_sex_v_3.mp4,-45.51886748990788
A221_conc_p_3.mp4,-51.81195694735297
A64_sad_p_3.mp4,-37.28082950547354
A425_ple_v_2.mp4,-68.16587674706133
A410_ins_p_3.mp4,-59.44010989451375
A410_pri_p_2.mp4,-63.70348835177518
A220_reg_v_2.mp4,-58.87741738788012
A424_emb_p_2.mp4,-49.04406852462145
A207_sha_v_2.mp4,-56.55385049262356
A438_sat_v_3.mp4,-59.17910506543308
A64_neu_sit4_v.mp4,-70.31407631789263
A410_ten_v_3.mp4,-60.877186065686466
A437_gra_p_2.mp4,-54.660032523453886
A327_gra_p_2.mp4,-39.558732516678184
A303_disa_p_2.mp4,-48.62274018596686
A437_rel_v_3.mp4,-53.5699945659414
A200_sar_v_3.mp4,-56.94770007539266
A425_rel_v_2.mp4,-62.71495059388868
A410_fea_p_2.mp4,-68.28856195402764
A72_nos_v_3.mp4,-48.67752606341811
A435_sar_p_3.mp4,-66.98396856352603
A220_sex_p_3.mp4,-56.14600145657438
A205_hap_p_2.mp4,-48.758274051239646
A72_fea_p_2.mp4,-37.616865690028895
A410_sha_p_3.mp4,-69.05419235071119
A435_neu_sit2_p.mp4,-68.80066004739928
A303_disa_p_3.mp4,-46.636569393188125
A220_dist_p_3.mp4,-37.67359681743162
A64_neu_sit3_v.mp4,-81.64492818513574
A207_hap_v_2.mp4,-55.43001572810397
A227_emb_v_2.mp4,-49.08642728152639
A334_amu_p_2.mp4,-41.570936672424835
A332_dou_v_3.mp4,-60.054844346394376
A425_nos_p_3.mp4,-54.831406126131796
A91_conc_v_3.mp4,-53.462095250087685
A417_amu_v_2.mp4,-74.67387724056933
A337_sex_v_2.mp4,-51.88308916745327
A425_cont_v_2.mp4,-70.63705435296778
A407_hop_v_2.mp4,-54.02681117247297
A437_ele_p_3.mp4,-51.78929049554931
A437_neu_sit1_p.mp4,-57.66432099825998
A405_ang_p_2.mp4,-32.53067123941498
A67_sad_p_2.mp4,-52.521849706760044
A205_mov_p_2.mp4,-66.06275114302163
A424_dou_v_3.mp4,-65.96167365469068
A55_nos_p_3.mp4,-45.09454483410291
A220_pri_v_3.mp4,-44.740012221120764
A334_cont_v_2.mp4,-69.07076482995832
A227_anx_p_3.mp4,-45.835201152133145
A221_rej_p_2.mp4,-52.106145003906825
A405_dou_p_3.mp4,-58.8813208973291
A407_anx_p_3.mp4,-46.11853396688774
A67_exc_p_3.mp4,-51.366589227740235
A200_hop_v_2.mp4,-67.11730803543959
A64_gui_v_2.mp4,-67.44187618965111
A67_tri_v_3.mp4,-21.60366953406067
A303_hap_v_3.mp4,-36.42370090922963
A410_sad_p_2.mp4,-70.0306079995018
A205_ten_p_3.mp4,-54.048474666855206
A102_rej_v_3.mp4,-61.46147450210121
A55_conc_v_3_ver1.mp4,-78.38592141371008
A64_gui_v_3.mp4,-58.46924589226997
A426_fea_p_3.mp4,-36.89766393506494
A200_tri_p_2.mp4,-51.17123150897608
A221_exc_v_3.mp4,-73.20604668059158
A67_sat_p_3.mp4,-48.03670283397834
A334_tri_p_3.mp4,-44.27623121550771
A332_ten_v_2.mp4,-61.435715264452384
A64_ins_p_3.mp4,-56.54176827536318
A72_adm_p_2.mp4,-45.06436691607088
A426_bor_p_3.mp4,-79.70645725640794
A435_rel_v_3.mp4,-67.52901972696195
A64_int_p_3.mp4,-56.406577756045294
A405_adm_v_2.mp4,-55.18315349560638
A227_nos_v_3.mp4,-52.54244106661689
A207_adm_v_2.mp4,-51.736136087671866
A426_pos_sur_v_2.mp4,-67.0482967629147
A417_neg_sur_p_3.mp4,-44.181858959327116
A435_conf_v_3.mp4,-65.87252603343043
A67_ple_p_3.mp4,-54.13813189147744
A438_scha_v_3.mp4,-62.29755465122742
A64_rel_v_2.mp4,-62.01282282819167
A337_gra_v_3.mp4,-43.306796587519834
A435_conc_v_2.mp4,-65.88601023695178
A435_ang_p_2.mp4,-37.268016980130845
A220_exc_v_3.mp4,-44.06127316539983
A410_dou_p_3.mp4,-63.07893352260008
A438_disg_p_2.mp4,-57.371089159585765
A55_awe_v_3_ver1.mp4,-73.22314711037967
A417_ele_v_3.mp4,-63.5459288461568
A438_pos_sur_p_3.mp4,-57.53087464166333
A437_neg_sur_p_3.mp4,-51.55737389946346
A334_neu_sit4_p.mp4,-55.36496701783723
A426_neg_sur_p_2.mp4,-66.27973897411584
